"RowId","YearStart","LocationAbbr","LocationDesc","DataSource","PriorityArea1","PriorityArea2","PriorityArea3","PriorityArea4","Class","Topic","Question","Data_Value_Type","Data_Value_Unit","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Break_Out_Category","Break_Out","ClassId","TopicId","QuestionId","Data_Value_TypeID","BreakOutCategoryId","BreakOutId","LocationId","GeoLocation"
NA,2016,"US","United States","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2367.6,2367.6,NA,NA,2318.3,2417.9,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",59,NA
NA,2017,"ME","Maryland","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",622.1,622.1,NA,NA,599.3,645.7,"Race","Non-Hispanic White","C1","T3","MD401","Crude","BOC04","RAC01",24,"POINT (-76.60926011 39.29058096)"
NA,2018,"ME","Maine","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",14.3,14.3,NA,NA,3.6,57.1,"Race","Non-Hispanic Asian","C1","T1","MD103","Crude","BOC04","RAC03",23,"POINT (-68.98503134 45.25422889)"
NA,2019,"AR","Arizona","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.6,3.6,NA,NA,3.3,3.9,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",4,"POINT (-111.7638113 34.86597028)"
NA,2018,"NM","New Mexico","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3844,3844,NA,NA,3705.6,3987.6,"Age","75+","C1","T2","MD201","Crude","BOC03","AGE08",35,"POINT (-106.240581 34.52088095)"
NA,2018,"VI","Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1713.2,1713.2,NA,NA,1524.5,1925.3,"Race","Unknown","C1","T2","MD201","Crude","BOC04","RAC08",51,"POINT (-78.45789046 37.54268067)"
NA,2019,"CA","California","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2998.9,2998.9,NA,NA,2973,3024.9,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",6,"POINT (-120.9999995 37.63864012)"
NA,2016,"MI","Michigan","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",1.1,1.1,NA,NA,0.4,3.5,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",26,"POINT (-84.71439027 44.66131954)"
NA,2020,"CO","Colorado","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.8,2.8,NA,NA,0.9,8.5,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",8,"POINT (-106.1336109 38.84384076)"
NA,2018,"MT","Montana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5383.9,5383.9,NA,NA,4785.8,6056.7,"Race","Other","C1","T1","MD101","Crude","BOC04","RAC07",30,"POINT (-109.4244206 47.06652897)"
NA,2019,"DE","Delaware","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.9,2.9,NA,NA,2.2,3.7,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",10,"POINT (-75.57774117 39.00883067)"
NA,2018,"CA","California","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.9,4.9,NA,NA,4.6,5.1,"Gender","Male","C1","T2","MD203","Crude","BOC02","GEN01",6,"POINT (-120.9999995 37.63864012)"
NA,2018,"IN","Indiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4399.5,4399.5,NA,NA,4320.8,4479.7,"Gender","Male","C1","T2","MD201","Crude","BOC02","GEN01",18,"POINT (-86.14996019 39.76691045)"
NA,2016,"VI","Virginia","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4974.1,4974.1,NA,NA,4902.3,5046.9,"Age","75+","C1","T2","MD201","Crude","BOC03","AGE08",51,"POINT (-78.45789046 37.54268067)"
NA,2021,"WI","Wisconsin","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3005.8,3005.8,NA,NA,2953.8,3058.7,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",55,"POINT (-89.81637074 44.39319117)"
NA,2020,"WY","Wyoming","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2000.1,2000.1,NA,NA,750.7,5328.9,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",56,"POINT (-108.1098304 43.23554134)"
NA,2017,"CO","Colorado","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",485.2,485.2,NA,NA,462.3,509.4,"Race","Non-Hispanic White","C1","T3","MD401","Crude","BOC04","RAC01",8,"POINT (-106.1336109 38.84384076)"
NA,2019,"US","United States","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.5,4.5,NA,NA,4.5,4.6,"Race","Non-Hispanic White","C1","T1","MD103","Crude","BOC04","RAC01",59,NA
NA,2016,"HI","Hawaii","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",995.9,995.9,NA,NA,565.6,1753.5,"Race","Unknown","C1","T2","MD201","Crude","BOC04","RAC08",15,"POINT (-157.8577494 21.30485044)"
NA,2016,"DC","Washington, DC","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",637.7,637.7,NA,NA,532,764.3,"Gender","Male","C1","T3","MD401","Crude","BOC02","GEN01",11,"POINT (-77.03196113 38.89037139)"
NA,2016,"MI","Michigan","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.9,3.9,NA,NA,3.6,4.1,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",26,"POINT (-84.71439027 44.66131954)"
NA,2016,"SD","South Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",0,0,NA,NA,-1,-1,"Race","Non-Hispanic Asian","C1","T3","MD401","Crude","BOC04","RAC03",46,"POINT (-100.3735306 44.35313005)"
NA,2019,"IL","Illinois","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4,4,NA,NA,2.6,6.3,"Race","Non-Hispanic Asian","C1","T2","MD203","Crude","BOC04","RAC03",17,"POINT (-88.99771018 40.48501028)"
NA,2017,"LA","Louisiana","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2641.5,2641.5,NA,NA,1896.6,3679.1,"Race","Hispanic","C1","T2","MD201","Crude","BOC04","RAC04",22,"POINT (-92.44568007 31.31266064)"
NA,2016,"AR","Arkansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",0,0,NA,NA,0,0,"Race","Unknown","C1","T2","MD203","Crude","BOC04","RAC08",5,"POINT (-92.27449074 34.74865012)"
NA,2017,"ND","North Dakota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",6514.6,6514.6,NA,NA,6256.5,6783.4,"Age","75+","C1","T1","MD101","Crude","BOC03","AGE08",38,"POINT (-100.118421 47.47531978)"
NA,2016,"WI","Wisconsin","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",2.4,2.4,NA,NA,0.3,17.3,"Race","Hispanic","C1","T2","MD203","Crude","BOC04","RAC04",55,"POINT (-89.81637074 44.39319117)"
NA,2017,"NM","New Mexico","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.4,3.4,NA,NA,1.3,9.2,"Race","Non-Hispanic Black","C1","T1","MD103","Crude","BOC04","RAC02",35,"POINT (-106.240581 34.52088095)"
NA,2021,"MI","Michigan","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.4,4.4,NA,NA,4.1,4.8,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",26,"POINT (-84.71439027 44.66131954)"
NA,2016,"KS","Kansas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",766.3,766.3,NA,NA,606.2,968.6,"Race","Non-Hispanic Black","C1","T3","MD401","Crude","BOC04","RAC02",20,"POINT (-98.20078123 38.3477403)"
NA,2017,"FL","Florida","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",4019.7,4019.7,NA,NA,3717.5,4346.4,"Race","Non-Hispanic Asian","C1","T1","MD101","Crude","BOC04","RAC03",12,"POINT (-81.92896054 28.93204038)"
NA,2021,"MN","Minnesota","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.1,4.1,NA,NA,3.7,4.5,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",27,"POINT (-94.7942005 46.35564874)"
NA,2020,"OR","Oregon","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.5,4.5,NA,NA,2.5,8.2,"Race","Other","C1","T1","MD103","Crude","BOC04","RAC07",41,"POINT (-120.1550313 44.56744942)"
NA,2018,"AL","Alabama","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",5339.2,5339.2,NA,NA,5235,5445.4,"Age","75+","C1","T2","MD201","Crude","BOC03","AGE08",1,"POINT (-86.63186076 32.84057112)"
NA,2016,"IA","Iowa","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Acute Myocardial Infarction (Heart Attack)","Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",592.8,592.8,NA,NA,382.4,918.8,"Race","Non-Hispanic Black","C1","T3","MD401","Crude","BOC04","RAC02",19,"POINT (-93.81649056 42.46940091)"
NA,2020,"CA","California","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.8,4.8,NA,NA,4.2,5.5,"Race","Non-Hispanic Black","C1","T1","MD103","Crude","BOC04","RAC02",6,"POINT (-120.9999995 37.63864012)"
NA,2018,"TX","Texas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3519.7,3519.7,NA,NA,3489.6,3550,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",48,"POINT (-99.42677021 31.82724041)"
NA,2019,"NV","Nevada","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3645.8,3645.8,NA,NA,3533.3,3761.8,"Gender","Male","C1","T2","MD201","Crude","BOC02","GEN01",32,"POINT (-117.0718406 39.49324039)"
NA,2017,"MA","Massachusetts","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",2242.9,2242.9,NA,NA,2023.3,2486.2,"Race","Unknown","C1","T1","MD101","Crude","BOC04","RAC08",25,"POINT (-72.08269067 42.27687047)"
NA,2020,"MA","Massachusetts","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",5,5,NA,NA,4.6,5.4,"Gender","Male","C1","T1","MD103","Crude","BOC02","GEN01",25,"POINT (-72.08269067 42.27687047)"
NA,2016,"OH","Ohio","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",3.6,3.6,NA,NA,3.4,3.9,"Gender","Male","C1","T2","MD203","Crude","BOC02","GEN01",39,"POINT (-82.40426006 40.06021014)"
NA,2019,"VT","Vermont","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Major Cardiovascular Disease","Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",1694.9,1694.9,NA,NA,238.8,12032.3,"Race","Hispanic","C1","T1","MD101","Crude","BOC04","RAC04",50,"POINT (-72.51764079 43.62538124)"
NA,2017,"ME","Maryland","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.7,4.7,NA,NA,4.4,5.1,"Race","Non-Hispanic White","C1","T2","MD203","Crude","BOC04","RAC01",24,"POINT (-76.60926011 39.29058096)"
NA,2016,"TX","Texas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.2,4.2,NA,NA,4,4.4,"Gender","Female","C1","T2","MD203","Crude","BOC02","GEN02",48,"POINT (-99.42677021 31.82724041)"
NA,2019,"SC","South Carolina","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3352.1,3352.1,NA,NA,3300.4,3404.7,"Race","Non-Hispanic White","C1","T2","MD201","Crude","BOC04","RAC01",45,"POINT (-81.04537121 33.9988213)"
NA,2016,"TX","Texas","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare","Crude","Rate per 100,000",3170,3170,NA,NA,3135.4,3205.1,"Gender","Female","C1","T2","MD201","Crude","BOC02","GEN02",48,"POINT (-99.42677021 31.82724041)"
NA,2017,"UT","Utah","Medicare","None",NA,"None",NA,"Cardiovascular Diseases","Diseases of the Heart (Heart Disease)","Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare","Crude","Percent (%)",4.3,4.3,NA,NA,3.6,5.1,"Age","75+","C1","T2","MD203","Crude","BOC03","AGE08",49,"POINT (-111.5871306 39.36070017)"
